":START_ID",":END_ID","is_corresponding:boolean",":TYPE"
"author_Vctor_Jess_Garca-Morales","journals/jkm/Lardon-LopezMG22","False","WRITE"
"author_Christopher_Hardin","journals/lmcs/Hardin05","True","WRITE"
"author_Junhong_Li","journals/jifs/LiZ15","True","WRITE"
"author_Wenyi_Zeng","journals/jifs/LiZ15","False","WRITE"
"author_Henrik_Juul_Spietz","journals/jcphy/SpietzHW18","True","WRITE"
"author_Mads_Mlholm_Hejlesen","journals/jcphy/SpietzHW18","False","WRITE"
"author_Jens_Honor_Walther","journals/jcphy/SpietzHW18","False","WRITE"
"author_Saqib_Iqbal","journals/eInformatica/IqbalAAK20","True","WRITE"
"author_Issam_Al-Azzoni","journals/eInformatica/IqbalAAK20","False","WRITE"
"author_Gary_Allen","journals/eInformatica/IqbalAAK20","False","WRITE"
"author_Hikmat_Ullah_Khan","journals/eInformatica/IqbalAAK20","False","WRITE"
"author_Ramzi_A._Haraty","journals/iajit/HaratyG04","True","WRITE"
"author_Catherine_Ghaddar","journals/iajit/HaratyG04","False","WRITE"
"author_Jingrong_Zhang","journals/bmcbi/ZhangWCHLSZ19","True","WRITE"
"author_Zihao_Wang","journals/bmcbi/ZhangWCHLSZ19","False","WRITE"
"author_Yu_Chen","journals/bmcbi/ZhangWCHLSZ19","False","WRITE"
"author_Renmin_Han","journals/bmcbi/ZhangWCHLSZ19","False","WRITE"
"author_Zhiyong_Liu_0002","journals/bmcbi/ZhangWCHLSZ19","False","WRITE"
"author_Fei_Sun","journals/bmcbi/ZhangWCHLSZ19","False","WRITE"
"author_Fa_Zhang_0001","journals/bmcbi/ZhangWCHLSZ19","False","WRITE"
"author_Germn_Castellanos","journals/access/CastellanosCDTV22","True","WRITE"
"author_Achiel_Colpaert","journals/access/CastellanosCDTV22","False","WRITE"
"author_Margot_Deruyck","journals/access/CastellanosCDTV22","False","WRITE"
"author_Emmeric_Tanghe","journals/access/CastellanosCDTV22","False","WRITE"
"author_Evgenii_Vinogradov","journals/access/CastellanosCDTV22","False","WRITE"
"author_Luc_Martens","journals/access/CastellanosCDTV22","False","WRITE"
"author_Sofie_Pollin","journals/access/CastellanosCDTV22","False","WRITE"
"author_Wout_Joseph","journals/access/CastellanosCDTV22","False","WRITE"
"author_Rogelio_Ernesto_Garca-Chvez","journals/access/garciaChavezSGMOST23","True","WRITE"
"author_Ramn_Silva-Ortigoza","journals/access/garciaChavezSGMOST23","False","WRITE"
"author_Vctor_Manuel_Hernndez_Guzmn","journals/access/garciaChavezSGMOST23","False","WRITE"
"author_Magdalena_Marciano-Melchor","journals/access/garciaChavezSGMOST23","False","WRITE"
"author_ngel_Adrin_Orta-Quintana","journals/access/garciaChavezSGMOST23","False","WRITE"
"author_Jos_Rafael_Garca_Snchez","journals/access/garciaChavezSGMOST23","False","WRITE"
"author_Hind_Taud","journals/access/garciaChavezSGMOST23","False","WRITE"
"author_Zhijiao_Xiao","journals/access/XiaoJ019","True","WRITE"
"author_Jianmin_Jiang","journals/access/XiaoJ019","False","WRITE"
"author_Zhong_Ming_0001","journals/access/XiaoJ019","False","WRITE"
"author_Chenhong_Zhou","journals/access/ZhouLWLZZ20","True","WRITE"
"author_Xi_Liao","journals/access/ZhouLWLZZ20","False","WRITE"
"author_Yang_Wang_0069","journals/access/ZhouLWLZZ20","False","WRITE"
"author_Shasha_Liao","journals/access/ZhouLWLZZ20","False","WRITE"
"author_Jihua_Zhou","journals/access/ZhouLWLZZ20","False","WRITE"
"author_Jie_Zhang_0003","journals/access/ZhouLWLZZ20","False","WRITE"
"author_Yupeng_Li_0002","journals/access/LiZLZLWDW23","True","WRITE"
"author_Yichao_Zhang","journals/access/LiZLZLWDW23","False","WRITE"
"author_Lei_Li","journals/access/LiZLZLWDW23","False","WRITE"
"author_Mingzhu_Zhang","journals/access/LiZLZLWDW23","False","WRITE"
"author_Qianqian_Li","journals/access/LiZLZLWDW23","False","WRITE"
"author_Du_Wu","journals/access/LiZLZLWDW23","False","WRITE"
"author_Xiaoming_Ding","journals/access/LiZLZLWDW23","False","WRITE"
"author_Xiaocheng_Wang","journals/access/LiZLZLWDW23","False","WRITE"
"author_Qinghe_Zeng","journals/access/ZengMZDLZ21","True","WRITE"
"author_Weihua_Ming","journals/access/ZengMZDLZ21","False","WRITE"
"author_Zhilong_Zhang","journals/access/ZengMZDLZ21","False","WRITE"
"author_Zichun_Du","journals/access/ZengMZDLZ21","False","WRITE"
"author_Zhen_Liu_0011","journals/access/ZengMZDLZ21","False","WRITE"
"author_Cuiying_Zhou","journals/access/ZengMZDLZ21","False","WRITE"
"author_Li_Li_0082","journals/access/LiL22b","True","WRITE"
"author_DianChao_Lin","journals/access/LiL22b","False","WRITE"
"author_Laijun_Wang","journals/access/WangCDW24","True","WRITE"
"author_Zhiwei_Cui","journals/access/WangCDW24","False","WRITE"
"author_Shi_Dong_0005","journals/access/WangCDW24","False","WRITE"
"author_Ning_Wang","journals/access/WangCDW24","False","WRITE"
"author_Itay_Hazan","journals/access/HazanS19","True","WRITE"
"author_Asaf_Shabtai","journals/access/HazanS19","False","WRITE"
"author_Chengde_Zheng","journals/ijon/ZhengLW09","True","WRITE"
"author_Lai-Bing_Lu","journals/ijon/ZhengLW09","False","WRITE"
"author_Zhanshan_Wang","journals/ijon/ZhengLW09","False","WRITE"
"author_Hasna_Chamlal","journals/ijon/ChamlalBO24","True","WRITE"
"author_Asmaa_Benzmane","journals/ijon/ChamlalBO24","False","WRITE"
"author_Tayeb_Ouaderhman","journals/ijon/ChamlalBO24","False","WRITE"
"author_John_T._Nosek","journals/itp/NosekM97","True","WRITE"
"author_Michael_D._McNeese","journals/itp/NosekM97","False","WRITE"
"author_Panagiotis_Destounis","journals/itp/DestounisGMRST04","True","WRITE"
"author_John_D._Garofalakis","journals/itp/DestounisGMRST04","False","WRITE"
"author_George_Mavritsakis","journals/itp/DestounisGMRST04","False","WRITE"
"author_Maria_Rigou","journals/itp/DestounisGMRST04","False","WRITE"
"author_Spiros_Sirmakessis","journals/itp/DestounisGMRST04","False","WRITE"
"author_Giannis_Tzimas","journals/itp/DestounisGMRST04","False","WRITE"
"author_Shachar_Fleishman","journals/tog/FleishmanDC03","True","WRITE"
"author_Iddo_Drori","journals/tog/FleishmanDC03","False","WRITE"
"author_Daniel_Cohen-Or","journals/tog/FleishmanDC03","False","WRITE"
"author_Xiaohui_Wei_0002","journals/tetc/WeiLLGY21","True","WRITE"
"author_Zijian_Li_0007","journals/tetc/WeiLLGY21","False","WRITE"
"author_Yuanyuan_Liu_0007","journals/tetc/WeiLLGY21","False","WRITE"
"author_Shang_Gao_0005","journals/tetc/WeiLLGY21","False","WRITE"
"author_Hengshan_Yue","journals/tetc/WeiLLGY21","False","WRITE"
"author_Yunhong_Zhou","journals/scn/ZhouNW21","True","WRITE"
"author_Jiehui_Nan","journals/scn/ZhouNW21","False","WRITE"
"author_Licheng_Wang","journals/scn/ZhouNW21","False","WRITE"
"author_Walter_Craig","journals/siamma/CraigGLS18","True","WRITE"
"author_Maxime_Gazeau","journals/siamma/CraigGLS18","False","WRITE"
"author_Christophe_Lacave","journals/siamma/CraigGLS18","False","WRITE"
"author_Catherine_Sulem","journals/siamma/CraigGLS18","False","WRITE"
"author_Lev_A._Krukier","journals/jcam/KrukierMB09","True","WRITE"
"author_Tatiana_S._Martynova","journals/jcam/KrukierMB09","False","WRITE"
"author_Zhong-Zhi_Bai","journals/jcam/KrukierMB09","False","WRITE"
"author_Keita_Takahashi_0002","journals/ieicet/TakahashiIF19","True","WRITE"
"author_Takaaki_Ibuchi","journals/ieicet/TakahashiIF19","False","WRITE"
"author_Tsuyoshi_Funaki","journals/ieicet/TakahashiIF19","False","WRITE"
"author_Kazuya_Matsumoto","journals/ieicet/MatsumotoNS12","True","WRITE"
"author_Naohito_Nakasato","journals/ieicet/MatsumotoNS12","False","WRITE"
"author_Stanislav_G._Sedukhin","journals/ieicet/MatsumotoNS12","False","WRITE"
"author_Masashi_Tsuji","journals/ieicet/TsujiUKS10","True","WRITE"
"author_Kenta_Umebayashi","journals/ieicet/TsujiUKS10","False","WRITE"
"author_Yukihiro_Kamiya","journals/ieicet/TsujiUKS10","False","WRITE"
"author_Yasuo_Suzuki","journals/ieicet/TsujiUKS10","False","WRITE"
"author_Yasuyuki_Tanaka","journals/ieicet/TanakaKT06","True","WRITE"
"author_Mitsunobu_Kunishi","journals/ieicet/TanakaKT06","False","WRITE"
"author_Fumio_Teraoka","journals/ieicet/TanakaKT06","False","WRITE"
"author_Tongyao_Pang","journals/adcm/PangWL20","True","WRITE"
"author_Chunlin_Wu","journals/adcm/PangWL20","False","WRITE"
"author_Zhifang_Liu","journals/adcm/PangWL20","False","WRITE"
"author_Fangzhen_Lin","journals/ai/Lin01","True","WRITE"
"author_Minggang_Han","journals/amc/HanMD19","True","WRITE"
"author_Qiang_Ma_0004","journals/amc/HanMD19","False","WRITE"
"author_Xiaohua_Ding","journals/amc/HanMD19","False","WRITE"
"author_Dongjie_Liu","journals/amc/LiuZW13","True","WRITE"
"author_Xiaoping_Zhang_0005","journals/amc/LiuZW13","False","WRITE"
"author_Jiming_Wu","journals/amc/LiuZW13","False","WRITE"
"author_Zhijun_Tan","journals/amc/TanYCK23","True","WRITE"
"author_Junxiang_Yang","journals/amc/TanYCK23","False","WRITE"
"author_Jianjun_Chen","journals/amc/TanYCK23","False","WRITE"
"author_Junseok_Kim","journals/amc/TanYCK23","False","WRITE"
"author_Yazhou_Zhu","journals/jsac/ZhuHK22","True","WRITE"
"author_Christian_A._Hofmann","journals/jsac/ZhuHK22","False","WRITE"
"author_Andreas_Knopp","journals/jsac/ZhuHK22","False","WRITE"
"author_Cheng_Zhou","journals/aei/ZhouDZL18","True","WRITE"
"author_Lieyun_Ding","journals/aei/ZhouDZL18","False","WRITE"
"author_Ying_Zhou","journals/aei/ZhouDZL18","False","WRITE"
"author_Hanbin_Luo","journals/aei/ZhouDZL18","False","WRITE"
"author_Sencai_Ma","journals/aei/MaCHLZG24","True","WRITE"
"author_Gang_Cheng","journals/aei/MaCHLZG24","False","WRITE"
"author_Meijuan_Hong","journals/aei/MaCHLZG24","False","WRITE"
"author_Yong_Li","journals/aei/MaCHLZG24","False","WRITE"
"author_Qizhi_Zhang","journals/aei/MaCHLZG24","False","WRITE"
"author_Zhengyang_Gu","journals/aei/MaCHLZG24","False","WRITE"
"author_Tao_Liu","journals/tjs/LiuLHCZ25","True","WRITE"
"author_Chenyoukang_Lin","journals/tjs/LiuLHCZ25","False","WRITE"
"author_Yunteng_Hu","journals/tjs/LiuLHCZ25","False","WRITE"
"author_Ruyi_Cao","journals/tjs/LiuLHCZ25","False","WRITE"
"author_Wendong_Zhang","journals/tjs/LiuLHCZ25","False","WRITE"
"author_Katsushi_Furutani","journals/ijat/Furutani10","True","WRITE"
"author_Takaaki_Kawai","journals/tomacs/KawaiKTM17","True","WRITE"
"author_Shigeru_Kaneda","journals/tomacs/KawaiKTM17","False","WRITE"
"author_Mineo_Takai","journals/tomacs/KawaiKTM17","False","WRITE"
"author_Hiroshi_Mineno","journals/tomacs/KawaiKTM17","False","WRITE"
"author_Kazuto_Takashima","journals/jrm/TakashimaONCNM24","True","WRITE"
"author_Yuta_Okamura","journals/jrm/TakashimaONCNM24","False","WRITE"
"author_Junya_Nagaishi","journals/jrm/TakashimaONCNM24","False","WRITE"
"author_Hiroki_Cho","journals/jrm/TakashimaONCNM24","False","WRITE"
"author_Toshiro_Noritsugu","journals/jrm/TakashimaONCNM24","False","WRITE"
"author_Toshiharu_Mukai","journals/jrm/TakashimaONCNM24","False","WRITE"
"author_Matt_Bishop","journals/ieeesp/BishopF06","True","WRITE"
"author_Deborah_A._Frincke","journals/ieeesp/BishopF06","False","WRITE"
"author_Jun_Ma_0024","journals/tie/MaTHPT24","True","WRITE"
"author_Qiu_Tang","journals/tie/MaTHPT24","False","WRITE"
"author_Minjun_He","journals/tie/MaTHPT24","False","WRITE"
"author_Lorenzo_Peretto","journals/tie/MaTHPT24","False","WRITE"
"author_Zhaosheng_Teng","journals/tie/MaTHPT24","False","WRITE"
"author_Robert_Fox_0002","journals/oclc/Fox11","True","WRITE"
"author_Richard_Y._K._Fung","journals/fss/FungCT06","True","WRITE"
"author_Yizeng_Chen","journals/fss/FungCT06","False","WRITE"
"author_Jiafu_Tang","journals/fss/FungCT06","False","WRITE"
"author_Ning_Zhang","journals/jcde/ZhangYV21","True","WRITE"
"author_Shao-You_Yin","journals/jcde/ZhangYV21","False","WRITE"
"author_Kambiz_Vafai","journals/jcde/ZhangYV21","False","WRITE"
"author_Konstantinos_Chalkias","journals/iacr/ChalkiasBHLNS18","True","WRITE"
"author_James_Brown","journals/iacr/ChalkiasBHLNS18","False","WRITE"
"author_Mike_Hearn","journals/iacr/ChalkiasBHLNS18","False","WRITE"
"author_Tommy_Lillehagen","journals/iacr/ChalkiasBHLNS18","False","WRITE"
"author_Igor_Nitto","journals/iacr/ChalkiasBHLNS18","False","WRITE"
"author_Thomas_Schroeter","journals/iacr/ChalkiasBHLNS18","False","WRITE"
"author_Frank_Hartung","journals/pieee/HartungK99","True","WRITE"
"author_Martin_Kutter","journals/pieee/HartungK99","False","WRITE"
"author_Derek_Kwaku_Pobi_Asiedu","journals/iotj/AsieduMSKL20","True","WRITE"
"author_Sumaila_Mahama","journals/iotj/AsieduMSKL20","False","WRITE"
"author_Chang-Ick_Song","journals/iotj/AsieduMSKL20","False","WRITE"
"author_Dongwan_Kim","journals/iotj/AsieduMSKL20","False","WRITE"
"author_Kyoung-Jae_Lee","journals/iotj/AsieduMSKL20","False","WRITE"
"author_Hehao_Niu","journals/iotj/NiuLCZXNLA23","True","WRITE"
"author_Zhi_Lin_0001","journals/iotj/NiuLCZXNLA23","False","WRITE"
"author_Zheng_Chu_0001","journals/iotj/NiuLCZXNLA23","False","WRITE"
"author_Zhengyu_Zhu","journals/iotj/NiuLCZXNLA23","False","WRITE"
"author_Pei_Xiao","journals/iotj/NiuLCZXNLA23","False","WRITE"
"author_Huan_Xuan_Nguyen","journals/iotj/NiuLCZXNLA23","False","WRITE"
"author_Inkyu_Lee","journals/iotj/NiuLCZXNLA23","False","WRITE"
"author_Naofal_Al-Dhahir","journals/iotj/NiuLCZXNLA23","False","WRITE"
"author_C._C._Li","journals/iotj/LiSCL17","True","WRITE"
"author_J._Su","journals/iotj/LiSCL17","False","WRITE"
"author_Edward_T.-H._Chu","journals/iotj/LiSCL17","False","WRITE"
"author_Jane_W.-S._Liu","journals/iotj/LiSCL17","False","WRITE"
"author_Rolf_J._F._Ypma","journals/ploscb/YpmaB16","True","WRITE"
"author_Edward_T._Bullmore","journals/ploscb/YpmaB16","False","WRITE"
"author_Lars_Lau_Rakt","journals/ploscb/RaketGSIM16","True","WRITE"
"author_Britta_Grimme","journals/ploscb/RaketGSIM16","False","WRITE"
"author_Gregor_Schner","journals/ploscb/RaketGSIM16","False","WRITE"
"author_Christian_Igel","journals/ploscb/RaketGSIM16","False","WRITE"
"author_Bo_Markussen","journals/ploscb/RaketGSIM16","False","WRITE"
"author_Susumu_Kuroyanagi","journals/scjapan/KuroyanagiI05","True","WRITE"
"author_Akira_Iwata","journals/scjapan/KuroyanagiI05","False","WRITE"
"author_Ricardo_Marau","journals/tii/MarauLVMAPF08","True","WRITE"
"author_Pedro_Leite","journals/tii/MarauLVMAPF08","False","WRITE"
"author_Manel_Velasco","journals/tii/MarauLVMAPF08","False","WRITE"
"author_Pau_Mart","journals/tii/MarauLVMAPF08","False","WRITE"
"author_Lus_Almeida_0001","journals/tii/MarauLVMAPF08","False","WRITE"
"author_Paulo_Pedreiras","journals/tii/MarauLVMAPF08","False","WRITE"
"author_Josep_M._Fuertes","journals/tii/MarauLVMAPF08","False","WRITE"
"author_Walter_Schachermayer","journals/fs/Schachermayer03","True","WRITE"
"author_James_C._Chen","journals/ijcim/ChenSC15","True","WRITE"
"author_Cheng-Ju_Sun","journals/ijcim/ChenSC15","False","WRITE"
"author_Tzu-Li_Chen","journals/ijcim/ChenSC15","False","WRITE"
"author_tienne_Andr","journals/topnoc/AndreKLPP19","True","WRITE"
"author_Michal_Knapik","journals/topnoc/AndreKLPP19","False","WRITE"
"author_Didier_Lime","journals/topnoc/AndreKLPP19","False","WRITE"
"author_Wojciech_Penczek","journals/topnoc/AndreKLPP19","False","WRITE"
"author_Laure_Petrucci","journals/topnoc/AndreKLPP19","False","WRITE"
"author_Yiren_Liu","journals/ijmi/LiuEKCPBH21","True","WRITE"
"author_Lynleigh_Evans","journals/ijmi/LiuEKCPBH21","False","WRITE"
"author_Terence_Kwan","journals/ijmi/LiuEKCPBH21","False","WRITE"
"author_James_Callister","journals/ijmi/LiuEKCPBH21","False","WRITE"
"author_Simon_K._Poon","journals/ijmi/LiuEKCPBH21","False","WRITE"
"author_Karen_Byth","journals/ijmi/LiuEKCPBH21","False","WRITE"
"author_Paul_Harnett","journals/ijmi/LiuEKCPBH21","False","WRITE"
"author_G._Alistair_Watson","journals/na/Watson06","True","WRITE"
"author_Dina_Mayzlin","journals/mktsci/MayzlinS11","True","WRITE"
"author_Jiwoong_Shin","journals/mktsci/MayzlinS11","False","WRITE"
"author_Claudia_Leacock","journals/lre/LeacockC03","True","WRITE"
"author_Martin_Chodorow","journals/lre/LeacockC03","False","WRITE"
"author_Javier_Alcaraz","journals/jors/AlcarazMR22","True","WRITE"
"author_Juan_F._Monge","journals/jors/AlcarazMR22","False","WRITE"
"author_Nuria_Ramn","journals/jors/AlcarazMR22","False","WRITE"
"author_Ahmet_Duran","journals/oms/DuranC08","True","WRITE"
"author_Gunduz_Caginalp","journals/oms/DuranC08","False","WRITE"
"author_Tim_Dixon","journals/rfc/rfc1454","True","WRITE"
"author_Gabriel_Montenegro","journals/rfc/rfc2757","True","WRITE"
"author_Spencer_Dawkins","journals/rfc/rfc2757","False","WRITE"
"author_Markku_Kojo","journals/rfc/rfc2757","False","WRITE"
"author_Vincent_Magret","journals/rfc/rfc2757","False","WRITE"
"author_Nitin_H._Vaidya","journals/rfc/rfc2757","False","WRITE"
"author_Youngjoo_Kwak","journals/staeors/KwakPF14","True","WRITE"
"author_Jonggeol_Park","journals/staeors/KwakPF14","False","WRITE"
"author_Kazuhiko_Fukami","journals/staeors/KwakPF14","False","WRITE"
"author_Deepjyoti_Deka","journals/tcns/DekaDMS22","True","WRITE"
"author_Harish_Doddi","journals/tcns/DekaDMS22","False","WRITE"
"author_Sidhant_Misra","journals/tcns/DekaDMS22","False","WRITE"
"author_Murti_V._Salapaka","journals/tcns/DekaDMS22","False","WRITE"
"author_Adam_Krzyzak","journals/tit/Krzyzak90","True","WRITE"
"author_Natsuhiro_Ichinose","journals/bc/IchinoseA01","True","WRITE"
"author_Kazuyuki_Aihara","journals/bc/IchinoseA01","False","WRITE"
"author_Hadi_Moradi","journals/ram/MoradiKPMFSR13","True","WRITE"
"author_Kazuhiko_Kawamura","journals/ram/MoradiKPMFSR13","False","WRITE"
"author_Erwin_Prassler","journals/ram/MoradiKPMFSR13","False","WRITE"
"author_Giovanni_Muscato","journals/ram/MoradiKPMFSR13","False","WRITE"
"author_Paolo_Fiorini","journals/ram/MoradiKPMFSR13","False","WRITE"
"author_Tomomasa_Sato","journals/ram/MoradiKPMFSR13","False","WRITE"
"author_Radu_Rusu","journals/ram/MoradiKPMFSR13","False","WRITE"
"author_Riccardo_Boero","journals/jasss/BoeroCS04","True","WRITE"
"author_Marco_Castellani_0003","journals/jasss/BoeroCS04","False","WRITE"
"author_Flaminio_Squazzoni","journals/jasss/BoeroCS04","False","WRITE"
"author_Jeffrey_Willert","journals/siamsc/WillertKKP13","True","WRITE"
"author_C._T._Kelley","journals/siamsc/WillertKKP13","False","WRITE"
"author_Dana_A._Knoll","journals/siamsc/WillertKKP13","False","WRITE"
"author_HyeongKae_Park","journals/siamsc/WillertKKP13","False","WRITE"
"author_Dongchao_Ma","journals/ppna/MaWCYM14","True","WRITE"
"author_Xiaoliang_Wang","journals/ppna/MaWCYM14","False","WRITE"
"author_Wenlong_Chen","journals/ppna/MaWCYM14","False","WRITE"
"author_Shen_Yang","journals/ppna/MaWCYM14","False","WRITE"
"author_Li_Ma_0007","journals/ppna/MaWCYM14","False","WRITE"
"author_Ivan_Kovac","journals/sivp/KovacM23","True","WRITE"
"author_Pavol_Mark","journals/sivp/KovacM23","False","WRITE"
"author_James_J._Downs","journals/arc/DownsS11","True","WRITE"
"author_Sigurd_Skogestad","journals/arc/DownsS11","False","WRITE"
"author_Alireza_Sadeghi","journals/eswa/SadeghiDZ21","True","WRITE"
"author_Amir_Daneshvar","journals/eswa/SadeghiDZ21","False","WRITE"
"author_Mahdi_Madanchi_Zaj","journals/eswa/SadeghiDZ21","False","WRITE"
"author_M._Revan_zkale","journals/cssc/OzkaleA23","True","WRITE"
"author_Hsniye_Altuner","journals/cssc/OzkaleA23","False","WRITE"
"author_Ke_Wang","journals/csysl/WangWLL24","True","WRITE"
"author_Di_Wu_0038","journals/csysl/WangWLL24","False","WRITE"
"author_Pengyuan_Li_0002","journals/csysl/WangWLL24","False","WRITE"
"author_Xu_Li_0008","journals/csysl/WangWLL24","False","WRITE"
"author_Yeonil_Kim","journals/bioinformatics/KimCSZ23","True","WRITE"
"author_Yueh-Yun_Chi","journals/bioinformatics/KimCSZ23","False","WRITE"
"author_Judong_Shen","journals/bioinformatics/KimCSZ23","False","WRITE"
"author_Fei_Zou","journals/bioinformatics/KimCSZ23","False","WRITE"
"author_Yurii_S._Aulchenko","journals/bioinformatics/AulchenkoRID07","True","WRITE"
"author_Stephan_Ripke","journals/bioinformatics/AulchenkoRID07","False","WRITE"
"author_Aaron_Isaacs","journals/bioinformatics/AulchenkoRID07","False","WRITE"
"author_Cornelia_M._van_Duijn","journals/bioinformatics/AulchenkoRID07","False","WRITE"
"author_Baris_E._Suzek","journals/bioinformatics/SuzekWHMW15","True","WRITE"
"author_Yuqi_Wang","journals/bioinformatics/SuzekWHMW15","False","WRITE"
"author_Hongzhan_Huang","journals/bioinformatics/SuzekWHMW15","False","WRITE"
"author_Peter_B._McGarvey","journals/bioinformatics/SuzekWHMW15","False","WRITE"
"author_Cathy_H._Wu","journals/bioinformatics/SuzekWHMW15","False","WRITE"
"author_Daichi_Saito","journals/alr/SaitoMHI20","True","WRITE"
"author_Norihiro_Maruyama","journals/alr/SaitoMHI20","False","WRITE"
"author_Yasuhiro_Hashimoto","journals/alr/SaitoMHI20","False","WRITE"
"author_Takashi_Ikegami","journals/alr/SaitoMHI20","False","WRITE"
"author_Sergio_Bermudo","journals/dam/BermudoHMV24","True","WRITE"
"author_Roslan_Hasni","journals/dam/BermudoHMV24","False","WRITE"
"author_Fateme_Movahedi","journals/dam/BermudoHMV24","False","WRITE"
"author_Juan_Eduardo_Npoles_Valds","journals/dam/BermudoHMV24","False","WRITE"
"author_Xinghui_Zhang","journals/saem/ZhangKBT14","True","WRITE"
"author_Jianshe_Kang","journals/saem/ZhangKBT14","False","WRITE"
"author_Eric_Bechhoefer","journals/saem/ZhangKBT14","False","WRITE"
"author_Hongzhi_Teng","journals/saem/ZhangKBT14","False","WRITE"
"author_Leyuan_Shi","journals/ior/ShiO00","True","WRITE"
"author_Sigurdur_lafsson","journals/ior/ShiO00","False","WRITE"
"author_Xuda_Zhou","journals/tcad/ZhouDZZLL0GCC19","True","WRITE"
"author_Zidong_Du","journals/tcad/ZhouDZZLL0GCC19","False","WRITE"
"author_Shijin_Zhang","journals/tcad/ZhouDZZLL0GCC19","False","WRITE"
"author_Lei_Zhang_0008","journals/tcad/ZhouDZZLL0GCC19","False","WRITE"
"author_Huiying_Lan","journals/tcad/ZhouDZZLL0GCC19","False","WRITE"
"author_Shaoli_Liu","journals/tcad/ZhouDZZLL0GCC19","False","WRITE"
"author_Ling_Li_0001","journals/tcad/ZhouDZZLL0GCC19","False","WRITE"
"author_Qi_Guo_0001","journals/tcad/ZhouDZZLL0GCC19","False","WRITE"
"author_Tianshi_Chen_0002","journals/tcad/ZhouDZZLL0GCC19","False","WRITE"
"author_Yunji_Chen","journals/tcad/ZhouDZZLL0GCC19","False","WRITE"
"author_Parijat_Mukherjee","journals/tcad/MukherjeeFBL12","True","WRITE"
"author_G._Peter_Fang","journals/tcad/MukherjeeFBL12","False","WRITE"
"author_Rod_Burt","journals/tcad/MukherjeeFBL12","False","WRITE"
"author_Peng_Li_0001","journals/tcad/MukherjeeFBL12","False","WRITE"
"author_Harshita_Gupta","journals/mta/GuptaSS17","True","WRITE"
"author_Saumya_Singh","journals/mta/GuptaSS17","False","WRITE"
"author_Priyanka_Sinha","journals/mta/GuptaSS17","False","WRITE"
"author_Abdul_Mueed_Hafiz","journals/mta/HafizBH23","True","WRITE"
"author_Rouf_Ul_Alam_Bhat","journals/mta/HafizBH23","False","WRITE"
"author_Mahmoud_Hassaballah","journals/mta/HafizBH23","False","WRITE"
"author_Waqar_Ali","journals/mta/AliTDIK21","True","WRITE"
"author_Wenhong_Tian","journals/mta/AliTDIK21","False","WRITE"
"author_Salah_Ud_Din","journals/mta/AliTDIK21","False","WRITE"
"author_Desire_Iradukunda","journals/mta/AliTDIK21","False","WRITE"
"author_Abdullah_Aman_Khan","journals/mta/AliTDIK21","False","WRITE"
"author_Jing_Huang_0005","journals/mta/HuangRJY22","True","WRITE"
"author_Lifeng_Ren","journals/mta/HuangRJY22","False","WRITE"
"author_Zhiwei_Ji","journals/mta/HuangRJY22","False","WRITE"
"author_Ke_Yan_0001","journals/mta/HuangRJY22","False","WRITE"
"author_Haojie_Li","journals/mta/LiZHT16","True","WRITE"
"author_Zheng-Jun_Zha","journals/mta/LiZHT16","False","WRITE"
"author_Benoit_Huet","journals/mta/LiZHT16","False","WRITE"
"author_Qi_Tian_0001","journals/mta/LiZHT16","False","WRITE"
"author_Amr_Magdy_Rabee","journals/mta/RabeeMM18","True","WRITE"
"author_Marghny_Hassan_Mohamed","journals/mta/RabeeMM18","False","WRITE"
"author_Yousef_B._Mahdy","journals/mta/RabeeMM18","False","WRITE"
"author_Brahim_Medjahed","journals/vldb/MedjahedBBNE03","True","WRITE"
"author_Boualem_Benatallah","journals/vldb/MedjahedBBNE03","False","WRITE"
"author_Athman_Bouguettaya","journals/vldb/MedjahedBBNE03","False","WRITE"
"author_Anne_H._H._Ngu","journals/vldb/MedjahedBBNE03","False","WRITE"
"author_Ahmed_K._Elmagarmid","journals/vldb/MedjahedBBNE03","False","WRITE"
"author_Zhisheng_Yan","journals/cmpb/YanSSYMCCC22","True","WRITE"
"author_Yujing_Su","journals/cmpb/YanSSYMCCC22","False","WRITE"
"author_Haixia_Sun","journals/cmpb/YanSSYMCCC22","False","WRITE"
"author_Haiyang_Yu","journals/cmpb/YanSSYMCCC22","False","WRITE"
"author_Wanteng_Ma","journals/cmpb/YanSSYMCCC22","False","WRITE"
"author_Honghui_Chi","journals/cmpb/YanSSYMCCC22","False","WRITE"
"author_Huihui_Cao","journals/cmpb/YanSSYMCCC22","False","WRITE"
"author_Qing_Chang","journals/cmpb/YanSSYMCCC22","False","WRITE"
"author_Adem_Kalinli","journals/cmpb/KalinliSAO13","True","WRITE"
"author_Fatih_Sarikoc","journals/cmpb/KalinliSAO13","False","WRITE"
"author_Hulya_Akgun","journals/cmpb/KalinliSAO13","False","WRITE"
"author_Figen_Ozturk","journals/cmpb/KalinliSAO13","False","WRITE"
"author_Richard_T._Snodgrass","journals/dke/SnodgrassDCCJ08","True","WRITE"
"author_Curtis_E._Dyreson","journals/dke/SnodgrassDCCJ08","False","WRITE"
"author_Faiz_Currim","journals/dke/SnodgrassDCCJ08","False","WRITE"
"author_Sabah_Currim","journals/dke/SnodgrassDCCJ08","False","WRITE"
